areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000001,North East,region,2021-10-03,6602,73.7,1081,7
E12000001,North East,region,2021-10-02,6595,73.7,1301,7
E12000001,North East,region,2021-10-01,6588,73.6,1122,6
E12000001,North East,region,2021-09-30,6582,73.6,1217,8
E12000001,North East,region,2021-09-29,6574,73.5,1361,9
E12000001,North East,region,2021-09-28,6565,73.5,1727,5
E12000001,North East,region,2021-09-27,6560,73.4,1315,5
E12000001,North East,region,2021-09-26,6555,73.4,1222,10
E12000001,North East,region,2021-09-25,6545,73.3,1121,5
E12000001,North East,region,2021-09-24,6540,73.3,1432,5
E12000001,North East,region,2021-09-23,6535,73.2,1472,9
E12000001,North East,region,2021-09-22,6526,73.1,1546,14
E12000001,North East,region,2021-09-21,6512,73.0,1230,5
E12000001,North East,region,2021-09-20,6507,73.0,1432,14
E12000001,North East,region,2021-09-19,6493,72.9,1043,8
E12000001,North East,region,2021-09-18,6485,72.8,1274,4
E12000001,North East,region,2021-09-17,6481,72.7,1313,10
E12000001,North East,region,2021-09-16,6471,72.5,1243,14
E12000001,North East,region,2021-09-15,6457,72.4,1247,12
E12000001,North East,region,2021-09-14,6445,72.3,1293,13
E12000001,North East,region,2021-09-13,6432,72.2,1073,5
E12000001,North East,region,2021-09-12,6427,72.1,1120,5
E12000001,North East,region,2021-09-11,6422,72.0,1594,7
E12000001,North East,region,2021-09-10,6415,71.8,1826,10
E12000001,North East,region,2021-09-09,6405,71.6,1568,6
E12000001,North East,region,2021-09-08,6399,71.4,1539,1
E12000001,North East,region,2021-09-07,6398,71.3,1734,9
E12000001,North East,region,2021-09-06,6389,71.1,1628,6
E12000001,North East,region,2021-09-05,6383,71.0,1263,4
E12000001,North East,region,2021-09-04,6379,70.9,1598,5
E12000001,North East,region,2021-09-03,6374,70.7,1332,9
E12000001,North East,region,2021-09-02,6365,70.5,1726,7
E12000001,North East,region,2021-09-01,6358,70.2,1277,2
E12000001,North East,region,2021-08-31,6356,70.0,1023,7
E12000001,North East,region,2021-08-30,6349,69.8,1066,6
E12000001,North East,region,2021-08-29,6343,69.7,893,2
E12000001,North East,region,2021-08-28,6341,69.6,1453,10
E12000001,North East,region,2021-08-27,6331,69.4,1301,8
E12000001,North East,region,2021-08-26,6323,69.2,1450,1
E12000001,North East,region,2021-08-25,6322,68.9,1403,8
E12000001,North East,region,2021-08-24,6314,68.7,1057,8
E12000001,North East,region,2021-08-23,6306,68.4,1235,6
E12000001,North East,region,2021-08-22,6300,68.3,1192,6
E12000001,North East,region,2021-08-21,6294,68.1,1191,6
E12000001,North East,region,2021-08-20,6288,67.8,1048,10
E12000001,North East,region,2021-08-19,6278,67.5,1260,8
E12000001,North East,region,2021-08-18,6270,67.3,1178,6
E12000001,North East,region,2021-08-17,6264,67.0,1081,9
E12000001,North East,region,2021-08-16,6255,66.8,989,4
E12000001,North East,region,2021-08-15,6251,66.6,820,4
E12000001,North East,region,2021-08-14,6247,66.4,1225,5
E12000001,North East,region,2021-08-13,6242,66.1,1125,3
E12000001,North East,region,2021-08-12,6239,65.8,1107,5
E12000001,North East,region,2021-08-11,6234,65.5,1134,3
E12000001,North East,region,2021-08-10,6231,65.3,1042,6
E12000001,North East,region,2021-08-09,6225,65.1,905,9
E12000001,North East,region,2021-08-08,6216,64.9,957,4
E12000001,North East,region,2021-08-07,6212,64.7,1247,6
E12000001,North East,region,2021-08-06,6206,64.4,1397,8
E12000001,North East,region,2021-08-05,6198,64.2,1151,9
E12000001,North East,region,2021-08-04,6189,63.9,1294,10
E12000001,North East,region,2021-08-03,6179,63.6,829,13
E12000001,North East,region,2021-08-02,6166,63.5,909,10
E12000001,North East,region,2021-08-01,6156,63.3,1035,9
E12000001,North East,region,2021-07-31,6147,63.2,1281,10
E12000001,North East,region,2021-07-30,6137,62.8,1470,7
E12000001,North East,region,2021-07-29,6130,62.6,1498,8
E12000001,North East,region,2021-07-28,6122,62.3,1430,6
E12000001,North East,region,2021-07-27,6116,62.1,1265,2
E12000001,North East,region,2021-07-26,6114,61.9,1443,10
E12000001,North East,region,2021-07-25,6104,61.8,1522,5
E12000001,North East,region,2021-07-24,6099,61.6,1830,12
