areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000007,London,region,2021-07-26,15760,45.3,3056,8
E12000007,London,region,2021-07-25,15752,45.1,3926,5
E12000007,London,region,2021-07-24,15747,44.8,4557,5
E12000007,London,region,2021-07-23,15742,44.4,5187,10
E12000007,London,region,2021-07-22,15732,44.1,4463,6
E12000007,London,region,2021-07-21,15726,43.7,5763,8
E12000007,London,region,2021-07-20,15718,43.4,7086,8
E12000007,London,region,2021-07-19,15710,43.2,3940,6
E12000007,London,region,2021-07-18,15704,42.9,5451,7
E12000007,London,region,2021-07-17,15697,42.7,6592,3
E12000007,London,region,2021-07-16,15694,42.3,6296,2
E12000007,London,region,2021-07-15,15692,42.0,5743,2
E12000007,London,region,2021-07-14,15690,41.6,4751,3
E12000007,London,region,2021-07-13,15687,41.3,4126,4
E12000007,London,region,2021-07-12,15683,41.1,4201,2
E12000007,London,region,2021-07-11,15681,40.9,3669,0
E12000007,London,region,2021-07-10,15681,40.7,4131,3
E12000007,London,region,2021-07-09,15678,40.4,3046,2
E12000007,London,region,2021-07-08,15676,40.1,3234,2
E12000007,London,region,2021-07-07,15674,39.8,3314,2
E12000007,London,region,2021-07-06,15672,39.5,3633,2
E12000007,London,region,2021-07-05,15670,39.3,3343,2
E12000007,London,region,2021-07-04,15668,39.1,2218,1
E12000007,London,region,2021-07-03,15667,38.9,2531,3
E12000007,London,region,2021-07-02,15664,38.6,2651,2
E12000007,London,region,2021-07-01,15662,38.3,2705,3
E12000007,London,region,2021-06-30,15659,38.0,2598,4
E12000007,London,region,2021-06-29,15655,37.6,2069,3
E12000007,London,region,2021-06-28,15652,37.4,2306,0
E12000007,London,region,2021-06-27,15652,37.1,1493,3
E12000007,London,region,2021-06-26,15649,36.9,1993,0
E12000007,London,region,2021-06-25,15649,36.6,1699,3
E12000007,London,region,2021-06-24,15646,36.2,1731,3
E12000007,London,region,2021-06-23,15643,35.9,1609,0
E12000007,London,region,2021-06-22,15643,35.6,1066,0
E12000007,London,region,2021-06-21,15643,35.4,1023,2
E12000007,London,region,2021-06-20,15641,35.2,886,1
E12000007,London,region,2021-06-19,15640,35.0,1172,2
E12000007,London,region,2021-06-18,15638,34.6,1200,4
E12000007,London,region,2021-06-17,15634,34.3,1225,2
E12000007,London,region,2021-06-16,15632,34.0,1168,1
E12000007,London,region,2021-06-15,15631,33.6,813,1
E12000007,London,region,2021-06-14,15630,33.3,778,0
E12000007,London,region,2021-06-13,15630,33.0,932,1
E12000007,London,region,2021-06-12,15629,32.8,962,5
