"code,area,cumDeaths,cumVac,newCases,newDeaths,date,Day,Month,Year"
"E12000003,Yorkshire and The Humber,11286,62.5,3436,13,2021-08-06,6,8,2021"
"E12000003,Yorkshire and The Humber,11273,62.3,3241,17,2021-08-05,5,8,2021"
"E12000003,Yorkshire and The Humber,11256,62.1,3238,9,2021-08-04,4,8,2021"
"E12000003,Yorkshire and The Humber,11247,61.8,2463,6,2021-08-03,3,8,2021"
"E12000003,Yorkshire and The Humber,11241,61.7,2324,6,2021-08-02,2,8,2021"
"E12000003,Yorkshire and The Humber,11235,61.5,2818,5,2021-08-01,1,8,2021"
"E12000003,Yorkshire and The Humber,11230,61.4,2879,11,2021-07-31,31,7,2021"
"E12000003,Yorkshire and The Humber,11219,61,3259,10,2021-07-30,30,7,2021"
"E12000003,Yorkshire and The Humber,11209,60.8,3249,8,2021-07-29,29,7,2021"
"E12000003,Yorkshire and The Humber,11201,60.5,2932,11,2021-07-28,28,7,2021"
"E12000003,Yorkshire and The Humber,11190,60.3,2024,13,2021-07-27,27,7,2021"
"E12000003,Yorkshire and The Humber,11177,60.1,2628,10,2021-07-26,26,7,2021"
"E12000003,Yorkshire and The Humber,11167,60,2749,12,2021-07-25,25,7,2021"
"E12000003,Yorkshire and The Humber,11155,59.9,3383,9,2021-07-24,24,7,2021"
"E12000003,Yorkshire and The Humber,11146,59.5,3756,6,2021-07-23,23,7,2021"
"E12000003,Yorkshire and The Humber,11140,59.3,4259,7,2021-07-22,22,7,2021"
"E12000003,Yorkshire and The Humber,11133,59,4804,7,2021-07-21,21,7,2021"
"E12000003,Yorkshire and The Humber,11126,58.8,4030,9,2021-07-20,20,7,2021"
"E12000003,Yorkshire and The Humber,11117,58.6,4227,10,2021-07-19,19,7,2021"
"E12000003,Yorkshire and The Humber,11107,58.4,4964,10,2021-07-18,18,7,2021"
"E12000003,Yorkshire and The Humber,11097,58.3,6445,4,2021-07-17,17,7,2021"
"E12000003,Yorkshire and The Humber,11093,57.9,5243,7,2021-07-16,16,7,2021"
"E12000003,Yorkshire and The Humber,11086,57.6,5334,7,2021-07-15,15,7,2021"
"E12000003,Yorkshire and The Humber,11079,57.3,4653,6,2021-07-14,14,7,2021"
"E12000003,Yorkshire and The Humber,11073,57,3902,2,2021-07-13,13,7,2021"
"E12000003,Yorkshire and The Humber,11071,56.8,3632,4,2021-07-12,12,7,2021"
"E12000003,Yorkshire and The Humber,11067,56.7,3515,2,2021-07-11,11,7,2021"
"E12000003,Yorkshire and The Humber,11065,56.5,3559,4,2021-07-10,10,7,2021"
"E12000003,Yorkshire and The Humber,11061,56.1,3922,2,2021-07-09,9,7,2021"
"E12000003,Yorkshire and The Humber,11059,55.8,3907,2,2021-07-08,8,7,2021"
"E12000003,Yorkshire and The Humber,11057,55.6,3636,4,2021-07-07,7,7,2021"
"E12000003,Yorkshire and The Humber,11053,55.3,2970,1,2021-07-06,6,7,2021"
"E12000003,Yorkshire and The Humber,11052,55.1,2967,2,2021-07-05,5,7,2021"
"E12000003,Yorkshire and The Humber,11050,54.9,2557,1,2021-07-04,4,7,2021"
"E12000003,Yorkshire and The Humber,11049,54.8,2736,2,2021-07-03,3,7,2021"
"E12000003,Yorkshire and The Humber,11047,54.4,2543,0,2021-07-02,2,7,2021"
"E12000003,Yorkshire and The Humber,11047,54.2,2810,2,2021-07-01,1,7,2021"
"E12000003,Yorkshire and The Humber,11045,53.9,2647,1,2021-06-30,30,6,2021"
"E12000003,Yorkshire and The Humber,11044,53.7,2014,5,2021-06-29,29,6,2021"
"E12000003,Yorkshire and The Humber,11039,53.5,2289,1,2021-06-28,28,6,2021"
"E12000003,Yorkshire and The Humber,11038,53.3,1229,5,2021-06-27,27,6,2021"
"E12000003,Yorkshire and The Humber,11033,53.1,1996,1,2021-06-26,26,6,2021"
"E12000003,Yorkshire and The Humber,11032,52.6,1524,0,2021-06-25,25,6,2021"
"E12000003,Yorkshire and The Humber,11032,52.4,1571,1,2021-06-24,24,6,2021"
"E12000003,Yorkshire and The Humber,11031,52.2,1521,0,2021-06-23,23,6,2021"
"E12000003,Yorkshire and The Humber,11031,51.9,965,1,2021-06-22,22,6,2021"
"E12000003,Yorkshire and The Humber,11030,51.7,991,0,2021-06-21,21,6,2021"
"E12000003,Yorkshire and The Humber,11030,51.5,937,4,2021-06-20,20,6,2021"
"E12000003,Yorkshire and The Humber,11026,51.4,991,3,2021-06-19,19,6,2021"
"E12000003,Yorkshire and The Humber,11023,51,953,0,2021-06-18,18,6,2021"
"E12000003,Yorkshire and The Humber,11023,50.7,941,0,2021-06-17,17,6,2021"
"E12000003,Yorkshire and The Humber,11023,50.4,802,0,2021-06-16,16,6,2021"
"E12000003,Yorkshire and The Humber,11023,50,674,2,2021-06-15,15,6,2021"
"E12000003,Yorkshire and The Humber,11021,49.7,635,1,2021-06-14,14,6,2021"
"E12000003,Yorkshire and The Humber,11020,49.4,553,2,2021-06-13,13,6,2021"
"E12000003,Yorkshire and The Humber,11018,49,700,1,2021-06-12,12,6,2021"
"E12000003,Yorkshire and The Humber,11017,48.4,741,2,2021-06-11,11,6,2021"
"E12000003,Yorkshire and The Humber,11015,47.9,607,0,2021-06-10,10,6,2021"
"E12000003,Yorkshire and The Humber,11015,47.4,707,0,2021-06-09,9,6,2021"
"E12000003,Yorkshire and The Humber,11015,46.9,541,1,2021-06-08,8,6,2021"
"E12000003,Yorkshire and The Humber,11014,46.4,557,0,2021-06-07,7,6,2021"
"E12000003,Yorkshire and The Humber,11014,46,494,0,2021-06-06,6,6,2021"
"E12000003,Yorkshire and The Humber,11014,45.5,482,0,2021-06-05,5,6,2021"
"E12000003,Yorkshire and The Humber,11014,44.5,465,0,2021-06-04,4,6,2021"
"E12000003,Yorkshire and The Humber,11014,43.9,421,1,2021-06-03,3,6,2021"
"E12000003,Yorkshire and The Humber,11013,43.3,363,2,2021-06-02,2,6,2021"
"E12000003,Yorkshire and The Humber,11011,42.7,289,0,2021-06-01,1,6,2021"
"E12000003,Yorkshire and The Humber,11011,42.3,279,0,2021-05-31,31,5,2021"
"E12000003,Yorkshire and The Humber,11011,42,325,2,2021-05-30,30,5,2021"
"E12000003,Yorkshire and The Humber,11009,41.7,270,0,2021-05-29,29,5,2021"
"E12000003,Yorkshire and The Humber,11009,40.9,343,1,2021-05-28,28,5,2021"
"E12000003,Yorkshire and The Humber,11008,40.3,305,0,2021-05-27,27,5,2021"
"E12000003,Yorkshire and The Humber,11008,39.6,335,2,2021-05-26,26,5,2021"
"E12000003,Yorkshire and The Humber,11006,38.9,269,0,2021-05-25,25,5,2021"
"E12000003,Yorkshire and The Humber,11006,38.3,251,3,2021-05-24,24,5,2021"
"E12000003,Yorkshire and The Humber,11003,37.8,275,0,2021-05-23,23,5,2021"
"E12000003,Yorkshire and The Humber,11003,37.5,271,0,2021-05-22,22,5,2021"
"E12000003,Yorkshire and The Humber,11003,36.4,357,0,2021-05-21,21,5,2021"
"E12000003,Yorkshire and The Humber,11003,35.7,294,0,2021-05-20,20,5,2021"
"E12000003,Yorkshire and The Humber,11003,35,321,1,2021-05-19,19,5,2021"
"E12000003,Yorkshire and The Humber,11002,34.4,0,0,2021-05-18,18,5,2021"
"E12000003,Yorkshire and The Humber,11002,33.9,239,1,2021-05-17,17,5,2021"
"E12000003,Yorkshire and The Humber,11001,33.6,243,2,2021-05-16,16,5,2021"
"E12000003,Yorkshire and The Humber,10999,33.3,268,1,2021-05-15,15,5,2021"
"E12000003,Yorkshire and The Humber,10998,32.5,291,0,2021-05-14,14,5,2021"
"E12000003,Yorkshire and The Humber,10998,31.9,333,0,2021-05-13,13,5,2021"
"E12000003,Yorkshire and The Humber,10998,31.2,342,5,2021-05-12,12,5,2021"
"E12000003,Yorkshire and The Humber,10993,30.6,315,2,2021-05-11,11,5,2021"
"E12000003,Yorkshire and The Humber,10991,30,319,0,2021-05-10,10,5,2021"
"E12000003,Yorkshire and The Humber,10991,29.8,244,2,2021-05-09,9,5,2021"
"E12000003,Yorkshire and The Humber,10989,29.5,305,5,2021-05-08,8,5,2021"
"E12000003,Yorkshire and The Humber,10984,28.7,350,2,2021-05-07,7,5,2021"
"E12000003,Yorkshire and The Humber,10982,27.8,406,0,2021-05-06,6,5,2021"
"E12000003,Yorkshire and The Humber,10982,27,337,5,2021-05-05,5,5,2021"
"E12000003,Yorkshire and The Humber,10977,26.3,295,1,2021-05-04,4,5,2021"
"E12000003,Yorkshire and The Humber,10976,26,250,1,2021-05-03,3,5,2021"
"E12000003,Yorkshire and The Humber,10975,25.8,259,3,2021-05-02,2,5,2021"
"E12000003,Yorkshire and The Humber,10972,25.7,384,2,2021-05-01,1,5,2021"
"E12000003,Yorkshire and The Humber,10970,25,401,1,2021-04-30,30,4,2021"
"E12000003,Yorkshire and The Humber,10969,24.3,367,3,2021-04-29,29,4,2021"
"E12000003,Yorkshire and The Humber,10966,23.5,369,0,2021-04-28,28,4,2021"
"E12000003,Yorkshire and The Humber,10966,22.7,361,2,2021-04-27,27,4,2021"
"E12000003,Yorkshire and The Humber,10964,22,282,2,2021-04-26,26,4,2021"
"E12000003,Yorkshire and The Humber,10962,21.6,324,2,2021-04-25,25,4,2021"
"E12000003,Yorkshire and The Humber,10960,21.2,362,0,2021-04-24,24,4,2021"
"E12000003,Yorkshire and The Humber,10960,20.2,381,1,2021-04-23,23,4,2021"
"E12000003,Yorkshire and The Humber,10959,19.4,430,3,2021-04-22,22,4,2021"
"E12000003,Yorkshire and The Humber,10956,18.8,417,6,2021-04-21,21,4,2021"
"E12000003,Yorkshire and The Humber,10950,18.1,307,4,2021-04-20,20,4,2021"
"E12000003,Yorkshire and The Humber,10946,17.6,452,2,2021-04-19,19,4,2021"
"E12000003,Yorkshire and The Humber,10944,17.3,300,1,2021-04-18,18,4,2021"
"E12000003,Yorkshire and The Humber,10943,17,307,7,2021-04-17,17,4,2021"
"E12000003,Yorkshire and The Humber,10936,16,368,4,2021-04-16,16,4,2021"
"E12000003,Yorkshire and The Humber,10932,15.2,405,5,2021-04-15,15,4,2021"
"E12000003,Yorkshire and The Humber,10927,14.5,493,0,2021-04-14,14,4,2021"
"E12000003,Yorkshire and The Humber,10927,13.8,403,6,2021-04-13,13,4,2021"
"E12000003,Yorkshire and The Humber,10921,13.4,496,9,2021-04-12,12,4,2021"
"E12000003,Yorkshire and The Humber,10912,13.1,424,6,2021-04-11,11,4,2021"
"E12000003,Yorkshire and The Humber,10906,12.8,456,5,2021-04-10,10,4,2021"
"E12000003,Yorkshire and The Humber,10901,11.9,0,3,2021-04-09,9,4,2021"
"E12000003,Yorkshire and The Humber,10898,11.1,609,6,2021-04-08,8,4,2021"
"E12000003,Yorkshire and The Humber,10892,10.3,408,6,2021-04-07,7,4,2021"
"E12000003,Yorkshire and The Humber,10886,9.7,383,7,2021-04-06,6,4,2021"
"E12000003,Yorkshire and The Humber,10879,9.3,589,2,2021-04-05,5,4,2021"
"E12000003,Yorkshire and The Humber,10877,9.3,384,6,2021-04-04,4,4,2021"
"E12000003,Yorkshire and The Humber,10871,9.2,613,4,2021-04-03,3,4,2021"
"E12000003,Yorkshire and The Humber,10867,9,540,2,2021-04-02,2,4,2021"
"E12000003,Yorkshire and The Humber,10865,8.6,730,6,2021-04-01,1,4,2021"
"E12000003,Yorkshire and The Humber,10859,7.8,669,7,2021-03-31,31,3,2021"
"E12000003,Yorkshire and The Humber,10852,6.9,598,6,2021-03-30,30,3,2021"
"E12000003,Yorkshire and The Humber,10846,6.4,781,5,2021-03-29,29,3,2021"
"E12000003,Yorkshire and The Humber,10841,6.1,627,4,2021-03-28,28,3,2021"
"E12000003,Yorkshire and The Humber,10837,5.8,716,3,2021-03-27,27,3,2021"
"E12000003,Yorkshire and The Humber,10834,5.1,1064,9,2021-03-26,26,3,2021"
"E12000003,Yorkshire and The Humber,10825,4.6,1054,2,2021-03-25,25,3,2021"
"E12000003,Yorkshire and The Humber,10823,4.1,969,7,2021-03-24,24,3,2021"
"E12000003,Yorkshire and The Humber,10816,3.6,878,6,2021-03-23,23,3,2021"
"E12000003,Yorkshire and The Humber,10810,3.4,851,7,2021-03-22,22,3,2021"
"E12000003,Yorkshire and The Humber,10803,3.3,811,16,2021-03-21,21,3,2021"
"E12000003,Yorkshire and The Humber,10787,3.2,885,6,2021-03-20,20,3,2021"
"E12000003,Yorkshire and The Humber,10781,3.1,872,7,2021-03-19,19,3,2021"
"E12000003,Yorkshire and The Humber,10774,2.9,1005,10,2021-03-18,18,3,2021"
"E12000003,Yorkshire and The Humber,10764,2.7,844,5,2021-03-17,17,3,2021"
"E12000003,Yorkshire and The Humber,10759,2.5,809,8,2021-03-16,16,3,2021"
"E12000003,Yorkshire and The Humber,10751,2.3,807,17,2021-03-15,15,3,2021"
"E12000003,Yorkshire and The Humber,10734,2.3,775,12,2021-03-14,14,3,2021"
"E12000003,Yorkshire and The Humber,10722,2.2,901,8,2021-03-13,13,3,2021"
"E12000003,Yorkshire and The Humber,10714,2.1,989,12,2021-03-12,12,3,2021"
"E12000003,Yorkshire and The Humber,10702,1.8,895,21,2021-03-11,11,3,2021"
"E12000003,Yorkshire and The Humber,10681,1.7,1006,12,2021-03-10,10,3,2021"
"E12000003,Yorkshire and The Humber,10669,1.5,714,18,2021-03-09,9,3,2021"
"E12000003,Yorkshire and The Humber,10651,1.5,693,21,2021-03-08,8,3,2021"
"E12000003,Yorkshire and The Humber,10630,1.5,732,12,2021-03-07,7,3,2021"
"E12000003,Yorkshire and The Humber,10618,1.5,781,17,2021-03-06,6,3,2021"
"E12000003,Yorkshire and The Humber,10601,1.4,856,18,2021-03-05,5,3,2021"
"E12000003,Yorkshire and The Humber,10583,1.3,902,14,2021-03-04,4,3,2021"
"E12000003,Yorkshire and The Humber,10569,1.3,923,18,2021-03-03,3,3,2021"
"E12000003,Yorkshire and The Humber,10551,1.2,735,13,2021-03-02,2,3,2021"
"E12000003,Yorkshire and The Humber,10538,1.2,745,18,2021-03-01,1,3,2021"
"E12000003,Yorkshire and The Humber,10520,1.2,790,28,2021-02-28,28,2,2021"
"E12000003,Yorkshire and The Humber,10492,1.2,909,21,2021-02-27,27,2,2021"
"E12000003,Yorkshire and The Humber,10471,1.2,920,18,2021-02-26,26,2,2021"
"E12000003,Yorkshire and The Humber,10453,1.2,1144,21,2021-02-25,25,2,2021"
"E12000003,Yorkshire and The Humber,10432,1.2,1153,23,2021-02-24,24,2,2021"
"E12000003,Yorkshire and The Humber,10409,1.1,939,28,2021-02-23,23,2,2021"
"E12000003,Yorkshire and The Humber,10381,1.1,1401,19,2021-02-22,22,2,2021"
"E12000003,Yorkshire and The Humber,10362,1.1,1047,40,2021-02-21,21,2,2021"
"E12000003,Yorkshire and The Humber,10322,1.1,1157,28,2021-02-20,20,2,2021"
"E12000003,Yorkshire and The Humber,10294,1.1,1291,29,2021-02-19,19,2,2021"
"E12000003,Yorkshire and The Humber,10265,1.1,1210,33,2021-02-18,18,2,2021"
"E12000003,Yorkshire and The Humber,10232,1.1,1405,36,2021-02-17,17,2,2021"
"E12000003,Yorkshire and The Humber,10196,1,1055,29,2021-02-16,16,2,2021"
"E12000003,Yorkshire and The Humber,10167,1,950,37,2021-02-15,15,2,2021"
"E12000003,Yorkshire and The Humber,10130,1,1183,40,2021-02-14,14,2,2021"
"E12000003,Yorkshire and The Humber,10090,1,1263,48,2021-02-13,13,2,2021"
"E12000003,Yorkshire and The Humber,10042,1,1231,46,2021-02-12,12,2,2021"
"E12000003,Yorkshire and The Humber,9996,1,1352,52,2021-02-11,11,2,2021"
"E12000003,Yorkshire and The Humber,9944,1,1382,52,2021-02-10,10,2,2021"
"E12000003,Yorkshire and The Humber,9892,0.9,1085,33,2021-02-09,9,2,2021"
"E12000003,Yorkshire and The Humber,9859,0.9,1155,39,2021-02-08,8,2,2021"
"E12000003,Yorkshire and The Humber,9820,0.9,1306,32,2021-02-07,7,2,2021"
"E12000003,Yorkshire and The Humber,9788,0.9,1685,35,2021-02-06,6,2,2021"
"E12000003,Yorkshire and The Humber,9753,0.9,1716,50,2021-02-05,5,2,2021"
"E12000003,Yorkshire and The Humber,9703,0.9,1157,53,2021-02-04,4,2,2021"
"E12000003,Yorkshire and The Humber,9650,0.9,1605,59,2021-02-03,3,2,2021"
"E12000003,Yorkshire and The Humber,9591,0.9,1059,50,2021-02-02,2,2,2021"
"E12000003,Yorkshire and The Humber,9541,0.9,1392,57,2021-02-01,1,2,2021"
"E12000003,Yorkshire and The Humber,9484,0.9,1510,56,2021-01-31,31,1,2021"
"E12000003,Yorkshire and The Humber,9428,0.9,1562,63,2021-01-30,30,1,2021"
"E12000003,Yorkshire and The Humber,9365,0.9,1973,47,2021-01-29,29,1,2021"
"E12000003,Yorkshire and The Humber,9318,0.8,1880,57,2021-01-28,28,1,2021"
"E12000003,Yorkshire and The Humber,9261,0.8,1844,60,2021-01-27,27,1,2021"
"E12000003,Yorkshire and The Humber,9201,0.8,1520,55,2021-01-26,26,1,2021"
"E12000003,Yorkshire and The Humber,9146,0.8,1458,50,2021-01-25,25,1,2021"
"E12000003,Yorkshire and The Humber,9096,0.8,1521,57,2021-01-24,24,1,2021"
"E12000003,Yorkshire and The Humber,9039,0.8,1995,56,2021-01-23,23,1,2021"
"E12000003,Yorkshire and The Humber,8983,0.8,1934,50,2021-01-22,22,1,2021"
"E12000003,Yorkshire and The Humber,8933,0.8,2114,67,2021-01-21,21,1,2021"
"E12000003,Yorkshire and The Humber,8866,0.8,2497,55,2021-01-20,20,1,2021"
"E12000003,Yorkshire and The Humber,8811,0.8,2087,76,2021-01-19,19,1,2021"
"E12000003,Yorkshire and The Humber,8735,0.8,1998,47,2021-01-18,18,1,2021"
"E12000003,Yorkshire and The Humber,8688,0.8,1494,59,2021-01-17,17,1,2021"
"E12000003,Yorkshire and The Humber,8629,0.8,1200,76,2021-01-16,16,1,2021"
"E12000003,Yorkshire and The Humber,8553,0.8,2168,63,2021-01-15,15,1,2021"
"E12000003,Yorkshire and The Humber,8490,0.8,2475,38,2021-01-14,14,1,2021"
"E12000003,Yorkshire and The Humber,8452,0.8,2746,65,2021-01-13,13,1,2021"
"E12000003,Yorkshire and The Humber,8387,0.8,2020,57,2021-01-12,12,1,2021"
"E12000003,Yorkshire and The Humber,8330,0.8,1882,48,2021-01-11,11,1,2021"
"E12000003,Yorkshire and The Humber,8282,0.7,2689,55,2021-01-10,10,1,2021"
"E12000003,Yorkshire and The Humber,8227,0.7,2236,42,2021-01-09,9,1,2021"
"E12000003,Yorkshire and The Humber,8185,0.6,2544,46,2021-01-08,8,1,2021"
"E12000003,Yorkshire and The Humber,8139,0.5,2858,50,2021-01-07,7,1,2021"
"E12000003,Yorkshire and The Humber,8089,0.3,3055,53,2021-01-06,6,1,2021"
"E12000003,Yorkshire and The Humber,8036,0.1,2639,47,2021-01-05,5,1,2021"
"E12000003,Yorkshire and The Humber,7989,0,2735,40,2021-01-04,4,1,2021"
"E12000003,Yorkshire and The Humber,7949,0,1933,44,2021-01-03,3,1,2021"
"E12000003,Yorkshire and The Humber,7905,0,2754,51,2021-01-02,2,1,2021"
"E12000003,Yorkshire and The Humber,7854,0,2175,58,2021-01-01,1,1,2021"
"E12000003,Yorkshire and The Humber,7796,0,2495,40,2020-12-31,31,12,2020"
"E12000003,Yorkshire and The Humber,7756,0,2057,33,2020-12-30,30,12,2020"
"E12000003,Yorkshire and The Humber,7723,0,1886,47,2020-12-29,29,12,2020"
"E12000003,Yorkshire and The Humber,7676,0,1760,50,2020-12-28,28,12,2020"
"E12000003,Yorkshire and The Humber,7626,0,1184,56,2020-12-27,27,12,2020"
"E12000003,Yorkshire and The Humber,7570,0,1336,45,2020-12-26,26,12,2020"
"E12000003,Yorkshire and The Humber,7525,0,1420,42,2020-12-25,25,12,2020"
"E12000003,Yorkshire and The Humber,7483,0,1969,38,2020-12-24,24,12,2020"
"E12000003,Yorkshire and The Humber,7445,0,1850,44,2020-12-23,23,12,2020"
"E12000003,Yorkshire and The Humber,7401,0,1612,46,2020-12-22,22,12,2020"
"E12000003,Yorkshire and The Humber,7355,0,1535,39,2020-12-21,21,12,2020"
"E12000003,Yorkshire and The Humber,7316,0,1141,42,2020-12-20,20,12,2020"
"E12000003,Yorkshire and The Humber,7274,0,1114,38,2020-12-19,19,12,2020"
"E12000003,Yorkshire and The Humber,7236,0,1030,51,2020-12-18,18,12,2020"
"E12000003,Yorkshire and The Humber,7185,0,1120,54,2020-12-17,17,12,2020"
"E12000003,Yorkshire and The Humber,7131,0,1368,38,2020-12-16,16,12,2020"
"E12000003,Yorkshire and The Humber,7093,0,1161,44,2020-12-15,15,12,2020"
"E12000003,Yorkshire and The Humber,7049,0,1009,43,2020-12-14,14,12,2020"
"E12000003,Yorkshire and The Humber,7006,0,1236,47,2020-12-13,13,12,2020"
"E12000003,Yorkshire and The Humber,6959,0,1248,42,2020-12-12,12,12,2020"
"E12000003,Yorkshire and The Humber,6917,0,1307,56,2020-12-11,11,12,2020"
"E12000003,Yorkshire and The Humber,6861,0,1253,53,2020-12-10,10,12,2020"
"E12000003,Yorkshire and The Humber,6808,0,1267,52,2020-12-09,9,12,2020"
"E12000003,Yorkshire and The Humber,6756,0,837,48,2020-12-08,8,12,2020"
"E12000003,Yorkshire and The Humber,6708,0,997,48,2020-12-07,7,12,2020"
"E12000003,Yorkshire and The Humber,6660,0,1262,62,2020-12-06,6,12,2020"
"E12000003,Yorkshire and The Humber,6598,0,1116,44,2020-12-05,5,12,2020"
"E12000003,Yorkshire and The Humber,6554,0,1360,72,2020-12-04,4,12,2020"
"E12000003,Yorkshire and The Humber,6482,0,1520,64,2020-12-03,3,12,2020"
"E12000003,Yorkshire and The Humber,6418,0,1347,55,2020-12-02,2,12,2020"
"E12000003,Yorkshire and The Humber,6363,0,1237,34,2020-12-01,1,12,2020"
"E12000003,Yorkshire and The Humber,6329,0,1119,53,2020-11-30,30,11,2020"
"E12000003,Yorkshire and The Humber,6276,0,1181,52,2020-11-29,29,11,2020"
"E12000003,Yorkshire and The Humber,6224,0,1663,69,2020-11-28,28,11,2020"
"E12000003,Yorkshire and The Humber,6155,0,1424,64,2020-11-27,27,11,2020"
"E12000003,Yorkshire and The Humber,6091,0,1805,62,2020-11-26,26,11,2020"
"E12000003,Yorkshire and The Humber,6029,0,1984,61,2020-11-25,25,11,2020"
"E12000003,Yorkshire and The Humber,5968,0,1335,75,2020-11-24,24,11,2020"
"E12000003,Yorkshire and The Humber,5893,0,1667,74,2020-11-23,23,11,2020"
"E12000003,Yorkshire and The Humber,5819,0,1748,69,2020-11-22,22,11,2020"
"E12000003,Yorkshire and The Humber,5750,0,2220,69,2020-11-21,21,11,2020"
"E12000003,Yorkshire and The Humber,5681,0,2711,64,2020-11-20,20,11,2020"
"E12000003,Yorkshire and The Humber,5617,0,3025,75,2020-11-19,19,11,2020"
"E12000003,Yorkshire and The Humber,5542,0,2907,80,2020-11-18,18,11,2020"
"E12000003,Yorkshire and The Humber,5462,0,2540,56,2020-11-17,17,11,2020"
"E12000003,Yorkshire and The Humber,5406,0,3595,49,2020-11-16,16,11,2020"
"E12000003,Yorkshire and The Humber,5357,0,3306,75,2020-11-15,15,11,2020"
"E12000003,Yorkshire and The Humber,5282,0,3332,69,2020-11-14,14,11,2020"
"E12000003,Yorkshire and The Humber,5213,0,3832,67,2020-11-13,13,11,2020"
"E12000003,Yorkshire and The Humber,5146,0,4583,76,2020-11-12,12,11,2020"
"E12000003,Yorkshire and The Humber,5070,0,3163,55,2020-11-11,11,11,2020"
"E12000003,Yorkshire and The Humber,5015,0,3001,61,2020-11-10,10,11,2020"
"E12000003,Yorkshire and The Humber,4954,0,2804,88,2020-11-09,9,11,2020"
"E12000003,Yorkshire and The Humber,4866,0,3731,66,2020-11-08,8,11,2020"
"E12000003,Yorkshire and The Humber,4800,0,4014,76,2020-11-07,7,11,2020"
"E12000003,Yorkshire and The Humber,4724,0,3592,67,2020-11-06,6,11,2020"
"E12000003,Yorkshire and The Humber,4657,0,4084,57,2020-11-05,5,11,2020"
"E12000003,Yorkshire and The Humber,4600,0,3617,47,2020-11-04,4,11,2020"
"E12000003,Yorkshire and The Humber,4553,0,2994,66,2020-11-03,3,11,2020"
"E12000003,Yorkshire and The Humber,4487,0,2906,47,2020-11-02,2,11,2020"
"E12000003,Yorkshire and The Humber,4440,0,3800,48,2020-11-01,1,11,2020"
"E12000003,Yorkshire and The Humber,4392,0,3638,54,2020-10-31,31,10,2020"
"E12000003,Yorkshire and The Humber,4338,0,3425,46,2020-10-30,30,10,2020"
"E12000003,Yorkshire and The Humber,4292,0,3387,41,2020-10-29,29,10,2020"
"E12000003,Yorkshire and The Humber,4251,0,3765,37,2020-10-28,28,10,2020"
"E12000003,Yorkshire and The Humber,4214,0,3565,35,2020-10-27,27,10,2020"
"E12000003,Yorkshire and The Humber,4179,0,3000,40,2020-10-26,26,10,2020"
"E12000003,Yorkshire and The Humber,4139,0,2380,32,2020-10-25,25,10,2020"
"E12000003,Yorkshire and The Humber,4107,0,3261,26,2020-10-24,24,10,2020"
"E12000003,Yorkshire and The Humber,4081,0,2745,32,2020-10-23,23,10,2020"
"E12000003,Yorkshire and The Humber,4049,0,2861,26,2020-10-22,22,10,2020"
"E12000003,Yorkshire and The Humber,4023,0,4129,40,2020-10-21,21,10,2020"
"E12000003,Yorkshire and The Humber,3983,0,3189,35,2020-10-20,20,10,2020"
"E12000003,Yorkshire and The Humber,3948,0,2699,31,2020-10-19,19,10,2020"
"E12000003,Yorkshire and The Humber,3917,0,2897,20,2020-10-18,18,10,2020"
"E12000003,Yorkshire and The Humber,3897,0,2127,31,2020-10-17,17,10,2020"
"E12000003,Yorkshire and The Humber,3866,0,1755,19,2020-10-16,16,10,2020"
"E12000003,Yorkshire and The Humber,3847,0,2515,13,2020-10-15,15,10,2020"
"E12000003,Yorkshire and The Humber,3834,0,2717,15,2020-10-14,14,10,2020"
"E12000003,Yorkshire and The Humber,3819,0,2230,11,2020-10-13,13,10,2020"
"E12000003,Yorkshire and The Humber,3808,0,1953,13,2020-10-12,12,10,2020"
"E12000003,Yorkshire and The Humber,3795,0,2003,11,2020-10-11,11,10,2020"
"E12000003,Yorkshire and The Humber,3784,0,2289,14,2020-10-10,10,10,2020"
"E12000003,Yorkshire and The Humber,3770,0,1160,12,2020-10-09,9,10,2020"
"E12000003,Yorkshire and The Humber,3758,0,2347,10,2020-10-08,8,10,2020"
"E12000003,Yorkshire and The Humber,3748,0,1655,13,2020-10-07,7,10,2020"
"E12000003,Yorkshire and The Humber,3735,0,2437,9,2020-10-06,6,10,2020"
"E12000003,Yorkshire and The Humber,3726,0,2194,10,2020-10-05,5,10,2020"
"E12000003,Yorkshire and The Humber,3716,0,3606,6,2020-10-04,4,10,2020"
"E12000003,Yorkshire and The Humber,3710,0,1759,7,2020-10-03,3,10,2020"
"E12000003,Yorkshire and The Humber,3703,0,718,8,2020-10-02,2,10,2020"
"E12000003,Yorkshire and The Humber,3695,0,823,6,2020-10-01,1,10,2020"
"E12000003,Yorkshire and The Humber,3689,0,1059,4,2020-09-30,30,9,2020"
"E12000003,Yorkshire and The Humber,3685,0,829,3,2020-09-29,29,9,2020"
"E12000003,Yorkshire and The Humber,3682,0,525,1,2020-09-28,28,9,2020"
"E12000003,Yorkshire and The Humber,3681,0,636,3,2020-09-27,27,9,2020"
"E12000003,Yorkshire and The Humber,3678,0,682,3,2020-09-26,26,9,2020"
"E12000003,Yorkshire and The Humber,3675,0,762,1,2020-09-25,25,9,2020"
"E12000003,Yorkshire and The Humber,3674,0,808,4,2020-09-24,24,9,2020"
"E12000003,Yorkshire and The Humber,3670,0,683,3,2020-09-23,23,9,2020"
